comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
67967a83000000001b03eafa,1737915011000,,67936f200000000018007456,猪肉条很好吃，西梅干真是难吃甜的不行,65ad48990000000014006f37,蟹蟹和鳕鱼堡在一起,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cf984hd0k005pdd92cl0rpnuat8r9o?imageView2/2/w/120/format/jpg,1,,0,1769357200596,0
679b56cd000000002102c253,1738233550000,,67936f200000000018007456,我喜欢[笑哭R],6336c0ac000000001802af0e,bai,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310bk56jtma005opmo2m65boeuir0hlg?imageView2/2/w/120/format/jpg,1,,0,1769357200599,0
679444aa000000000a0364c9,1737770154000,,67936f200000000018007456,试吃过，我感觉想水泥块,5b3febb5f7e8b9259fd62697,奶油崽崽,https://sns-avatar-qc.xhscdn.com/avatar/5b3febb5f7e8b9259fd62697.jpg?imageView2/2/w/120/format/jpg,1,,0,1769357200600,0
6794ded100000000210194c6,1737809617000,,67936f200000000018007456,千层酥确实不错   不甜腻  也没啥香精味,5c2ce253000000000502597d,芝士焗榴莲,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3191lu9b24i005n1cs99hcmbtkbhj88g?imageView2/2/w/120/format/jpg,1,,0,1769357200602,2
685fef340000000006004a5f,1751117620000,江苏,685f4007000000001c031c9c,差点买了那个饼干[笑哭R],5cdf77b3000000001703488f,kkkkkkiki,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cni1kh6gc005n6veuplui4f9ga4328?imageView2/2/w/120/format/jpg,9,,0,1769357205278,1
6861448e000000000401c7a2,1751205006000,山东,685f4007000000001c031c9c,抹茶饼干好吃的呀,571256b984edcd4b11217557,NiniBear🐻,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f3d2aj9me004812ssbbitan8hdk7g8?imageView2/2/w/120/format/jpg,1,,0,1769357205281,14
6860f515000000000400dad0,1751184662000,山东,685f4007000000001c031c9c,菌菇脆巨饱腹 两三个就够了 个人感受 减脂期饿的难受 吃下立马平静了[害羞R],6506badf0000000016038e0b,知栀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31c9ajovngs005p86nbfln3gbdba0m6g?imageView2/2/w/120/format/jpg,1,,0,1769357205283,1
68623379000000000c016b56,1751266170000,江苏,685f4007000000001c031c9c,我觉得抹茶很好吃啊我还要回购,58a3e4c682ec3909859a7f68,Hi 心心,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317aorado460049579viccvr8e6scdh8?imageView2/2/w/120/format/jpg,0,,0,1769357205283,6
68734e8f000000000c026c07,1752387216000,江苏,685f4007000000001c031c9c,抹茶味挺浓郁啊,596ffd1e82ec39345e4532a8,星德拉拉,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31riioam8ia0049me4huhscl8kif18qg?imageView2/2/w/120/format/jpg,0,,0,1769357205285,2
68614111000000000602f3b3,1751204113000,重庆,685f4007000000001c031c9c,抹茶饼干好吃，已经吃完一盒了[偷笑R]菌菇脆也好吃[偷笑R],557aa4eb62a60c5ab7496a18,简单快乐的吃货,https://sns-avatar-qc.xhscdn.com/avatar/618e902114e4acf7f47e5ca0.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357205287,2
